barangay_clean,barangay_alt_name,barangay_psgc,city/municipality,city/mun_psgc,province,province_psgc,region_number,region_name,region_psgc,island_group,country,country_psgc,area_sqkm,barangay_raw,category
Vergara,,PH1307401026,City of Mandaluyong,PH1307401,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.17317036274896952,Vergara,Other
Wack-wack Greenhills,,PH1307401027,City of Mandaluyong,PH1307401,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,2.8740985100262146,Wack-wack Greenhills,Other
Barangka,,PH1307402001,City of Marikina,PH1307402,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.3228316474059885,Barangka,Other
Calumpang,,PH1307402002,City of Marikina,PH1307402,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.7235496213152777,Calumpang,Other
Concepcion Uno,,PH1307402003,City of Marikina,PH1307402,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,2.2691744756093204,Concepcion Uno,Religious
Jesus De La Pena,,PH1307402004,City of Marikina,PH1307402,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.9782918780595736,Jesus de la Peña,Other
Malanday,,PH1307402005,City of Marikina,PH1307402,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.5538661238290126,Malanday,Other
Nangka,,PH1307402006,City of Marikina,PH1307402,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.5582370338332934,Nangka,Other
Parang,,PH1307402007,City of Marikina,PH1307402,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.8295218703229752,Parang,Other
San Roque,,PH1307402008,City of Marikina,PH1307402,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.1109238321552182,San Roque,Religious
Santa Elena,,PH1307402009,City of Marikina,PH1307402,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.5372817086519257,Santa Elena (Pob.),Religious
Santo Nino,,PH1307402010,City of Marikina,PH1307402,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.628838520024819,Santo Niño,Religious
Tanong,,PH1307402011,City of Marikina,PH1307402,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.4019742008781513,Tañong,Other
Concepcion Dos,,PH1307402012,City of Marikina,PH1307402,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.9866544395202468,Concepcion Dos,Religious
Marikina Heights,Concepcion,PH1307402013,City of Marikina,PH1307402,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,2.335713844317744,Marikina Heights (Concepcion),Other
Industrial Valley,,PH1307402014,City of Marikina,PH1307402,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.8122810081553736,Industrial Valley,Geographic
Fortune,,PH1307402015,City of Marikina,PH1307402,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.9749483547183846,Fortune,Other
Tumana,,PH1307402016,City of Marikina,PH1307402,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.9073144519905825,Tumana,Other
Bagong Ilog,,PH1307403001,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.2127690700161946,Bagong Ilog,Other
Bagong Katipunan,,PH1307403002,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.022305454324701983,Bagong Katipunan,Other
Bambang,,PH1307403003,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.5210386132051723,Bambang,Other
Buting,,PH1307403004,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.34848742271149885,Buting,Other
Caniogan,,PH1307403005,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.0439647135600643,Caniogan,Other
Dela Paz,,PH1307403006,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.3137375833867033,Dela Paz,Other
Kalawaan,,PH1307403007,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.0076884982201555,Kalawaan,Other
Kapasigan,,PH1307403008,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.1565900093907421,Kapasigan,Other
Kapitolyo,,PH1307403009,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.0172098809901542,Kapitolyo,Other
Malinao,,PH1307403010,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.2413785369146625,Malinao,Other
Manggahan,,PH1307403011,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,3.5583703594131215,Manggahan,Other
Maybunga,,PH1307403012,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,2.1864047005209173,Maybunga,Other
Oranbo,,PH1307403013,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.5211900800824797,Oranbo,Other
Palatiw,,PH1307403014,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.30382056878019065,Palatiw,Other
Pinagbuhatan,,PH1307403015,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,3.5457207644141118,Pinagbuhatan,Other
Pineda,,PH1307403016,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.5814906784992618,Pineda,Other
Rosario,,PH1307403017,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,2.594154524296743,Rosario,Other
Sagad,,PH1307403018,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.10963357793379741,Sagad,Other
San Antonio,,PH1307403019,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.7376072996885485,San Antonio,Religious
San Joaquin,,PH1307403020,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.5921031812429692,San Joaquin,Religious
San Jose,,PH1307403021,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.09300414881777384,San Jose,Religious
San Miguel,,PH1307403022,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.2238008726492149,San Miguel,Religious
San Nicolas,,PH1307403023,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.22959098089309557,San Nicolas (Pob.),Religious
Santa Cruz,,PH1307403024,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.046969033781875294,Santa Cruz,Religious
Santa Rosa,,PH1307403025,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.15026226073079837,Santa Rosa,Religious
Santo Tomas,,PH1307403026,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.13809201304168486,Santo Tomas,Religious
Santolan,,PH1307403027,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,2.0791756015463982,Santolan,Other
Sumilang,,PH1307403028,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.1072183415643141,Sumilang,Other
Ugong,,PH1307403029,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,3.7487284784415533,Ugong,Other
Santa Lucia,,PH1307403030,City of Pasig,PH1307403,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.871717394362899,Santa Lucia,Religious
Alicia,,PH1307404001,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.11197592417894743,Alicia,Other
Amihan,,PH1307404002,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.12935881904319885,Amihan,Other
Apolonio Samson,,PH1307404003,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.9305173228081078,Apolonio Samson,Other
Aurora,,PH1307404004,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.1278288790738125,Aurora,Other
Baesa,,PH1307404005,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.9718898815463757,Baesa,Other
Bagbag,,PH1307404006,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,2.074173492422308,Bagbag,Other
Bagumbuhay,,PH1307404007,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.23472256790126722,Bagumbuhay,Other
Bagong Lipunan Ng Crame,,PH1307404008,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.9200631801636187,Bagong Lipunan Ng Crame,Other
Bagong Pag-asa,,PH1307404009,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.2632171033537472,Bagong Pag-asa,Other
Bagong Silangan,,PH1307404010,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,6.698838147413965,Bagong Silangan,Other
Bagumbayan,,PH1307404011,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.3974722036564096,Bagumbayan,Other
Bahay Toro,,PH1307404012,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,2.9716630734857015,Bahay Toro,Other
Balingasa,,PH1307404013,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.7651995992947751,Balingasa,Other
Bayanihan,,PH1307404014,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.06406852841787121,Bayanihan,Other
Blue Ridge A,,PH1307404015,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.2814870077739124,Blue Ridge A,Other
Blue Ridge B,,PH1307404016,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.11571430042828947,Blue Ridge B,Other
Botocan,,PH1307404017,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.11707262989356276,Botocan,Other
Bungad,,PH1307404018,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.5117895974748609,Bungad,Other
Camp Aguinaldo,,PH1307404019,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.8322596762400583,Camp Aguinaldo,Heroes
Central,,PH1307404020,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,1.3373196880131213,Central,Poblacion (Town Proper)
Claro,,PH1307404021,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.10167462762371743,Claro,Other
Commonwealth,,PH1307404022,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,3.5704063637609953,Commonwealth,Other
New Era,Constitution Hills,PH1307404023,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.6936890982555413,New Era (Constitution Hills),Other
Kristong Hari,,PH1307404024,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.3391189350503162,Kristong Hari,Other
Culiat,,PH1307404025,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,2.6351780103391875,Culiat,Other
Damar,,PH1307404026,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.21046983269818512,Damar,Other
Damayan,,PH1307404027,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.2065491966365214,Damayan,Other
Damayang Lagi,,PH1307404028,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.8034282506540923,Damayang Lagi,Other
Del Monte,,PH1307404029,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.5379345997600102,Del Monte,Other
Dioquino Zobel,,PH1307404030,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.04343288117504877,Dioquino Zobel,Other
Dona Imelda,,PH1307404031,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.9290819479809784,Doña Imelda,Other Persons
Dona Josefa,,PH1307404032,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.2818137263742492,Doña Josefa,Other Persons
Don Manuel,,PH1307404033,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.23763240911398947,Don Manuel,Other Persons
Duyan-duyan,,PH1307404034,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.16298570592571263,Duyan-duyan,Other
E. Rodriguez,,PH1307404035,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.6541788193200451,E. Rodriguez,Other Persons
East Kamias,,PH1307404036,Quezon City,PH1307404,Metropolitan Manila Second District,PH13074,NCR,National Capital Region,PH13,Luzon,The Philippines,PH,0.2689043694947865,East Kamias,Directional
