barangay_clean,barangay_psgc,barangay_alt_name,city/municipality,city/mun_psgc,province,province_psgc,region_number,region_name,region_psgc,island_group,country,country_psgc,area_sqkm,barangay_raw
Real,PH0105545019,,Urbiztondo,PH0105545,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.6337604033488828,Real
Salavante,PH0105545020,,Urbiztondo,PH0105545,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.138551363650421,Salavante
Sawat,PH0105545021,,Urbiztondo,PH0105545,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.335930158607299,Sawat
Anonas,PH0105546001,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,3.5697922252234227,Anonas
Bactad East,PH0105546003,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.9410587665899355,Bactad East
Dr. Pedro T. Orata,PH0105546004,Bactad Proper,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.7721621523642073,Dr. Pedro T. Orata (Bactad Proper)
Bayaoas,PH0105546005,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.6760559100706149,Bayaoas
Bolaoen,PH0105546007,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.413863609046745,Bolaoen
Cabaruan,PH0105546008,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,3.0736911538429217,Cabaruan
Cabuloan,PH0105546009,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.181234809403969,Cabuloan
Camanang,PH0105546011,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.454715337179086,Camanang
Camantiles,PH0105546012,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,3.960726558139357,Camantiles
Casantaan,PH0105546014,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.5977345238331555,Casantaan
Catablan,PH0105546015,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,4.110077028325511,Catablan
Cayambanan,PH0105546016,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,3.9529629267002457,Cayambanan
Consolacion,PH0105546017,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.361934037437675,Consolacion
Dilan Paurido,PH0105546018,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.90929101704307,Dilan Paurido
Labit Proper,PH0105546019,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.505761660628125,Labit Proper
Labit West,PH0105546020,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.9882035920720544,Labit West
Mabanogbog,PH0105546022,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.9384336386361721,Mabanogbog
Macalong,PH0105546023,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.0060317400466245,Macalong
Nancalobasaan,PH0105546024,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.7783985145542376,Nancalobasaan
Nancamaliran East,PH0105546025,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.2665227593539603,Nancamaliran East
Nancamaliran West,PH0105546026,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,3.394018781180487,Nancamaliran West
Nancayasan,PH0105546027,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,7.379982717299395,Nancayasan
Oltama,PH0105546028,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,3.769212673142727,Oltama
Palina East,PH0105546029,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,3.4416851344388855,Palina East
Palina West,PH0105546030,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.936496047010137,Palina West
Pinmaludpod,PH0105546031,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,6.239009456171326,Pinmaludpod
Poblacion,PH0105546032,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.9342978048032354,Poblacion
San Jose,PH0105546033,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,4.700757716102498,San Jose
San Vicente,PH0105546034,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,3.1103924618515606,San Vicente
Santa Lucia,PH0105546035,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.9502964771219375,Santa Lucia
Santo Domingo,PH0105546036,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.1672052317817916,Santo Domingo
Sugcong,PH0105546037,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.002070333464001,Sugcong
Tipuso,PH0105546038,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.7373819650090139,Tipuso
Tulong,PH0105546039,,City of Urdaneta,PH0105546,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.324529390930595,Tulong
Amamperez,PH0105547001,,Villasis,PH0105547,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,7.96365453672952,Amamperez
Bacag,PH0105547002,,Villasis,PH0105547,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,6.796271336514042,Bacag
Barangobong,PH0105547003,,Villasis,PH0105547,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,7.635646040207241,Barangobong
Barraca,PH0105547004,,Villasis,PH0105547,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,4.08189537883128,Barraca
Capulaan,PH0105547005,,Villasis,PH0105547,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,8.418934167347489,Capulaan
Caramutan,PH0105547006,,Villasis,PH0105547,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,5.562614129076864,Caramutan
La Paz,PH0105547007,,Villasis,PH0105547,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,5.83543818671877,La Paz
Labit,PH0105547008,,Villasis,PH0105547,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.9971135677708374,Labit
Lipay,PH0105547009,,Villasis,PH0105547,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,3.4006349945285606,Lipay
Lomboy,PH0105547010,,Villasis,PH0105547,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.7322788813269199,Lomboy
Piaz,PH0105547011,Plaza,Villasis,PH0105547,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,6.734493036035555,Piaz (Plaza)
Zone V,PH0105547012,,Villasis,PH0105547,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.37294709993945296,Zone V (Pob.)
Zone I,PH0105547013,,Villasis,PH0105547,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.644628693071448,Zone I (Pob.)
Zone II,PH0105547014,,Villasis,PH0105547,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.7257799750931935,Zone II (Pob.)
Zone III,PH0105547015,,Villasis,PH0105547,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.7267406484592857,Zone III (Pob.)
Zone IV,PH0105547016,,Villasis,PH0105547,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.19372783228348683,Zone IV (Pob.)
Puelay,PH0105547017,,Villasis,PH0105547,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.0726776266330034,Puelay
San Blas,PH0105547018,,Villasis,PH0105547,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.336123202986617,San Blas
San Nicolas,PH0105547019,,Villasis,PH0105547,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.8537418830037389,San Nicolas
Tombod,PH0105547020,,Villasis,PH0105547,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,3.960623529564296,Tombod
Unzad,PH0105547021,,Villasis,PH0105547,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,9.81005356390047,Unzad
Anis,PH0105548001,,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.125839777967875,Anis
Botigue,PH0105548002,,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.3631242216793678,Botigue
Caaringayan,PH0105548003,,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.1409739544941724,Caaringayan
Domingo Alarcio,PH0105548004,Cabilaoan East,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.9348236090563675,Domingo Alarcio (Cabilaoan East)
Cabilaoan West,PH0105548005,,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.2499085455725814,Cabilaoan West
Cabulalaan,PH0105548006,,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.3115877691674218,Cabulalaan
Calaoagan,PH0105548007,,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,0.8518442615268235,Calaoagan
Calmay,PH0105548008,,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.60359827039688,Calmay
Casampagaan,PH0105548009,,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.6650575663805482,Casampagaan
Casanestebanan,PH0105548010,,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.2365495955150654,Casanestebanan
Casantiagoan,PH0105548011,,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.6942813997903867,Casantiagoan
Inmanduyan,PH0105548012,,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.2913162068992206,Inmanduyan
Poblacion,PH0105548013,Laoac,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.4330241154187122,Poblacion (Laoac)
Lebueg,PH0105548014,,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.360704566013463,Lebueg
Maraboc,PH0105548015,,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.7077067642499544,Maraboc
Nanbagatan,PH0105548016,,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,2.339256614559815,Nanbagatan
Panaga,PH0105548017,,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,3.245388334833622,Panaga
Talogtog,PH0105548018,,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.2631653822825242,Talogtog
Turko,PH0105548019,,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.0709530900097373,Turko
Yatyat,PH0105548020,,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.4174303325824449,Yatyat
Balligi,PH0105548021,,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.5570287935576999,Balligi
Banuar,PH0105548022,,Laoac,PH0105548,Pangasinan,PH01055,Region I,Ilocos Region,PH01,Luzon,The Philippines,PH,1.725037551898834,Banuar
Ihubok II,PH0200901001,Kayvaluganan,Basco,PH0200901,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,3.339168649449982,Ihubok II (Kayvaluganan)
Ihubok I,PH0200901002,Kaychanarianan,Basco,PH0200901,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,1.6075105275568513,Ihubok I (Kaychanarianan)
San Antonio,PH0200901003,,Basco,PH0200901,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,8.326372453438248,San Antonio
San Joaquin,PH0200901004,,Basco,PH0200901,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,15.90614496175251,San Joaquin
Chanarian,PH0200901005,,Basco,PH0200901,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,2.6753115917140997,Chanarian
Kayhuvokan,PH0200901006,,Basco,PH0200901,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,1.639102016695827,Kayhuvokan
Raele,PH0200902006,,Itbayat,PH0200902,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,31.524583334006792,Raele
San Rafael,PH0200902007,Idiang,Itbayat,PH0200902,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,11.208499108924377,San Rafael (Idiang)
Santa Lucia,PH0200902008,Kauhauhasan,Itbayat,PH0200902,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,16.89409605017845,Santa Lucia (Kauhauhasan)
Santa Maria,PH0200902009,Marapuy,Itbayat,PH0200902,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,12.478998389241703,Santa Maria (Marapuy)
Santa Rosa,PH0200902010,Kaynatuan,Itbayat,PH0200902,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,17.21243025078494,Santa Rosa (Kaynatuan)
Radiwan,PH0200903001,,Ivana,PH0200903,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,4.461555456537642,Radiwan
Salagao,PH0200903002,,Ivana,PH0200903,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,3.2207970743968266,Salagao
San Vicente,PH0200903003,Igang,Ivana,PH0200903,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,5.345279931643798,San Vicente (Igang)
Tuhel,PH0200903004,,Ivana,PH0200903,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,1.6772177881396626,Tuhel (Pob.)
Hanib,PH0200904001,,Mahatao,PH0200904,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,0.9006224365501663,Hañib
Kaumbakan,PH0200904002,,Mahatao,PH0200904,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,3.723752324864362,Kaumbakan
Panatayan,PH0200904003,,Mahatao,PH0200904,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,2.256213297811339,Panatayan
Uvoy,PH0200904004,,Mahatao,PH0200904,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,4.680230727160623,Uvoy (Pob.)
Chavayan,PH0200905001,,Sabtang,PH0200905,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,6.18190918137304,Chavayan
Malakdang,PH0200905002,,Sabtang,PH0200905,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,6.161057261972676,Malakdang (Pob.)
Nakanmuan,PH0200905003,,Sabtang,PH0200905,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,10.88630142484581,Nakanmuan
Savidug,PH0200905004,,Sabtang,PH0200905,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,5.7194596965894755,Savidug
Sinakan,PH0200905005,,Sabtang,PH0200905,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,6.385208223814199,Sinakan (Pob.)
Sumnanga,PH0200905006,,Sabtang,PH0200905,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,5.651958824395573,Sumnanga
Kayvaluganan,PH0200906001,,Uyugan,PH0200906,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,4.306993338093148,Kayvaluganan (Pob.)
Imnajbu,PH0200906002,,Uyugan,PH0200906,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,1.232444348250461,Imnajbu
Itbud,PH0200906003,,Uyugan,PH0200906,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,3.9602656377143646,Itbud
Kayuganan,PH0200906004,,Uyugan,PH0200906,Batanes,PH02009,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,1.811336839862246,Kayuganan (Pob.)
Alinunu,PH0201501001,,Abulug,PH0201501,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,3.3193599354358114,Alinunu
Bagu,PH0201501002,,Abulug,PH0201501,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,3.5262429113567344,Bagu
Banguian,PH0201501003,,Abulug,PH0201501,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,13.547514017017317,Banguian
Calog Norte,PH0201501004,,Abulug,PH0201501,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,1.4816876656878588,Calog Norte
Calog Sur,PH0201501005,,Abulug,PH0201501,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,8.631511021393651,Calog Sur
Canayun,PH0201501006,,Abulug,PH0201501,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,5.27379788836544,Canayun
Centro,PH0201501007,,Abulug,PH0201501,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,3.665663361968918,Centro (Pob.)
Dana-Ili,PH0201501008,,Abulug,PH0201501,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,6.071958936216315,Dana-Ili
Guiddam,PH0201501009,,Abulug,PH0201501,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,14.516317632222547,Guiddam
Libertad,PH0201501010,,Abulug,PH0201501,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,8.436082713494343,Libertad
Lucban,PH0201501011,,Abulug,PH0201501,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,10.032007945965072,Lucban
Pinili,PH0201501012,,Abulug,PH0201501,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,3.197607983727984,Pinili
Santa Filomena,PH0201501013,,Abulug,PH0201501,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,1.8172567392169188,Santa Filomena
Santo Tomas,PH0201501014,,Abulug,PH0201501,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,6.730353716579471,Santo Tomas
Siguiran,PH0201501015,,Abulug,PH0201501,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,9.746188952218088,Siguiran
Simayung,PH0201501016,,Abulug,PH0201501,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,3.9829623177018045,Simayung
Sirit,PH0201501017,,Abulug,PH0201501,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,3.282587337227999,Sirit
San Agustin,PH0201501018,,Abulug,PH0201501,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,7.5947688709693795,San Agustin
San Julian,PH0201501019,,Abulug,PH0201501,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,6.722394194199117,San Julian
Santa Rosa,PH0201501020,,Abulug,PH0201501,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,11.091939471168423,Santa Rosa
Abbeg,PH0201502001,,Alcala,PH0201502,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,3.7920157752638164,Abbeg
Afusing Bato,PH0201502002,,Alcala,PH0201502,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,2.959010148906033,Afusing Bato
Afusing Daga,PH0201502003,,Alcala,PH0201502,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,10.798593831346416,Afusing Daga
Agani,PH0201502004,,Alcala,PH0201502,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,4.328740976385642,Agani
Baculod,PH0201502005,,Alcala,PH0201502,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,3.431362879204909,Baculod
Baybayog,PH0201502006,,Alcala,PH0201502,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,5.66938643383569,Baybayog
Cabuluan,PH0201502007,,Alcala,PH0201502,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,6.572933286895623,Cabuluan
Calantac,PH0201502008,,Alcala,PH0201502,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,8.760453022385605,Calantac
Carallangan,PH0201502009,,Alcala,PH0201502,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,6.57252747535838,Carallangan
Centro Norte,PH0201502010,,Alcala,PH0201502,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,2.052904571163147,Centro Norte (Pob.)
Centro Sur,PH0201502011,,Alcala,PH0201502,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,3.7822145390891513,Centro Sur (Pob.)
Dalaoig,PH0201502012,,Alcala,PH0201502,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,32.58629254371101,Dalaoig
Damurog,PH0201502013,,Alcala,PH0201502,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,5.543184644349621,Damurog
Jurisdiction,PH0201502014,,Alcala,PH0201502,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,1.646297406371658,Jurisdiction
Malalatan,PH0201502015,,Alcala,PH0201502,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,9.98769000369473,Malalatan
Maraburab,PH0201502016,,Alcala,PH0201502,Cagayan,PH02015,Region II,Cagayan Valley,PH02,Luzon,The Philippines,PH,10.17679578299627,Maraburab
